"b1","b2","b3","b4","b5","b6","psi","rho","tau","sigma_dem","sigma_env","SO_0","IO_0","delta","SB1_0","SB2_0","SB3_0","SB4_0","SB5_0","SB6_0","loglik","loglik.se"
2.85525799506115,2.23503452514773,1.21846372655513,6.62219691980223,4.86388515397251,3.06332347755615,0.00267874751831784,0.0126844461907307,7.06719872650381e-05,0.0414708213731342,0.494392217529164,0.105798646100756,0.000408880406735787,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.361020595697,0.175212247862005
3.17391488817201,-1.42975711102822,1.13449777336657,6.29623144746098,4.86006480044102,2.36708574341167,0.0014945510803423,0.0163370735551456,0.00228942241465957,0.0293955000851046,0.478669717644139,0.175203434039539,0.000730426615219302,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.363053981466,0.106522243797753
3.04885502003709,-1.23028447545573,0.287524442400487,6.56124692587746,4.63251952019536,2.73789162696265,0.00215979092731698,0.0141379310344828,0.000567951780526144,0.0432789257873031,0.444904190778443,0.157516324559032,0.00317110525641007,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.363168901633,0.149046392000569
3.17319085726937,-3.09026242079247,1.91110509824888,5.84214823606931,4.69735813975157,2.37396086339455,0.00109871198681464,0.0213793103448276,0.00174869043223012,0.0277873667001538,0.483084606629975,0.2061456475952,0.000483125203678322,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.366645266294,0.135708145478733
3.73770256949841,-4.08660873576316,1.74235687408328,5.70441454936327,4.98850037134602,1.96485566345563,0.00112496597124399,0.0218965517241379,0.00158857031120689,0.026644200368339,0.482791299695457,0.188741485946111,0.00185622096968794,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.369396881016,0.112651948373579
2.80145889974468,0.86328586766209,1.20785935835256,6.14737215793693,4.78533159057639,2.49018462950691,0.00128705116782442,0.0193103448275862,0.000495663730100213,0.0343256311049992,0.498380782077419,0.166847637361122,0.00108587479747464,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.372498184907,0.122865918736416
3.09260395407972,-0.00267697198605765,0.503916609111803,6.72174271227909,5.02648817627388,2.80244423495736,0.00257180167656535,0.0129447264739351,0.00153966434796337,0.041432978128629,0.491487645657585,0.115339160896889,0.00368610367466454,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.375193837718,0.172389101532747
3.68180144971497,-3.20550489571399,0.729198345948884,6.14961978456167,4.98958742855792,2.07829932049763,0.00154223246631037,0.0182758620689655,0.00148002187639998,0.0338858324993807,0.467507187103676,0.166081553355927,0.00282274816670513,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.383691814026,0.0784005732882099
3.46053928675869,-4.12645389720527,1.95514019557748,5.74325689770943,4.78254962397409,2.18598598208746,0.00108718660818819,0.0224137931034483,0.00163452986075708,0.0271440009195654,0.482508887357443,0.205743822334713,0.000823057781621015,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.391834692103,0.118391708289138
3.24563932338697,-2.35381942592518,2.34497461167218,5.595082796484,4.85235775139572,2.11427796291072,0.000918416051881627,0.0239655172413793,0.00276461078677597,0.0254466430281427,0.478761704857037,0.206484836662653,0.000407936892605714,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.395014376746,0.101687063342493
4.37582821015477,-5.59029333016095,1.98563667065953,6.29966307732931,5.03769322262623,2.27278124285961,0.00240222447002561,0.0136206896551724,0.00164582285046142,0.041399474563748,0.473478504828094,0.120252917937259,0.00101805954239228,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.397192649884,0.106585141897849
2.23332836988491,2.6036367216639,0.872313284267891,6.47674639466038,4.45049081612244,2.70619510768639,0.00111879285699548,0.0167241379310345,0.001707618589692,0.0294846836975327,0.475818593567705,0.201981641652827,0.000721298316175108,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.397387639717,0.101703264799079
2.75049817211444,2.17116241279284,0.235554517067926,6.78814522988613,4.69643497552492,2.99733094089764,0.00243956523555669,0.011822854457492,0.00211371042547417,0.0434403484510527,0.456731033155271,0.133420950656393,0.00207343747208957,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.401513167075,0.0914632517494226
2.34751832265721,1.80922083942348,1.61471987703515,5.71189360631795,4.72179148323256,2.41113512803141,0.000679522194621472,0.024760161880649,0.000154778509818753,0.0172339234898747,0.552595008860852,0.226957891103032,0.000200866364847518,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.404053172359,0.145626988155835
2.38518682859152,2.88418250077287,0.633179276214085,6.68577722521967,4.62383509429975,2.9884734760323,0.00173450653332947,0.0135828442497631,0.000361645996235731,0.0391339307399894,0.50856547478506,0.146620871738247,0.00124241132307419,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.407412055004,0.135487421048073
3.82792130291386,-5.73279873496574,1.91574569242109,6.01668381590687,4.99480818153841,2.15081154976494,0.00168324516396729,0.0156896551724138,0.000465025011166337,0.0347350667594729,0.478600272661632,0.162730166978364,0.00101798566712904,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.408723657741,0.0973347983857386
3.13994271165044,0.685508325712582,0.998464962460012,6.19027005157809,4.8923132425919,2.39774309523561,0.00130669022489896,0.0170388574822706,0.00228054889804721,0.0294523484972742,0.509623399662255,0.169134212057899,0.00035591048064349,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.418350284783,0.0918060619254436
2.47994520306332,1.15366229802953,0.887139187406016,6.03612544075887,4.51174486571667,2.43116765549993,0.000971901767192153,0.0193103448275862,0.0027648679105159,0.0270660815540009,0.4372879245916,0.229402876104122,0.000360485369305081,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.428206135038,0.115706060760889
3.43510982841852,-2.92889758525507,1.54839439494165,5.95841467621802,4.78494976187303,2.05951984857452,0.00101619851095562,0.0203448275862069,0.00240156166786772,0.0262755499889678,0.466013731923772,0.211083463110667,0.00071004469661949,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.430455798458,0.0820564716773569
3.02085486007615,-0.816555574062895,0.635433974945171,6.08783812006155,4.52784609376983,2.19485819222423,0.000838805010170775,0.0239655172413793,0.00422100258473463,0.0242361677646653,0.45819243361887,0.219258827553927,0.000606665284803018,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.434764808619,0.101109330443524
3.89363342212842,-4.53359599493739,1.32480294530002,5.81935604877206,4.96314857869818,2.0243000761469,0.00152812600013494,0.0177586206896552,0.00145021213605398,0.03339677132801,0.467476698442363,0.185908469653498,0.00352323439445979,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.436624051534,0.189011300785979
2.5744053561286,1.01568469945604,1.7364935523373,6.05626328058173,4.54982797122017,2.60760673408259,0.00083719144866835,0.0210213232002869,0.00113496405514498,0.0252022079795621,0.499869218295096,0.205171284846879,0.00041730900060379,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.438632481978,0.103905603668148
2.89954342439183,-0.187618236993261,0.634515350501763,6.17614769817172,4.69083216594772,2.41488373864932,0.00135665624021406,0.0166186331498028,0.00197571322521605,0.0329624940574715,0.42844687035392,0.184183315297948,0.00169904498242142,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.43950429697,0.0864431223478144
2.56902318657007,1.80230754254861,0.267750906450846,6.8267203895341,4.68084573657686,2.90653942970484,0.00271103736657745,0.0122761518315912,0.00176238830961863,0.0474198812688478,0.410331352382497,0.130140188446371,0.00213233949807636,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.439944905543,0.141139442087234
2.71176975761453,1.4687864016225,1.36733564825275,6.24889776198995,4.90781429817275,2.92820620817567,0.00234280295695495,0.0127935978177555,0.00172734810150125,0.0440433785190458,0.456380653421493,0.125715356422423,0.00282149418144548,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.44216527207,0.0846875125987887
3.43955002662352,-3.12023944243852,1.01684923147199,5.85701426724826,4.75270699346697,2.04434576562713,0.000873549537430265,0.0244827586206897,0.0018226685782081,0.0246869677829581,0.490298120666917,0.207401758953801,0.00110792699743693,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.446893719938,0.152568288023204
2.87250473602245,0.772883299748193,0.779164988904881,6.66767149767316,4.66069612752114,2.7749007088365,0.00186786692869804,0.0144001458358366,0.00125312183641322,0.0334191652497255,0.501514943847922,0.142907306013468,0.00286936504787466,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.448854414567,0.123942521320045
3.86927238665219,-4.88836505166987,0.771583738567574,6.05839701449138,4.84677931679686,2.10774426921918,0.00146938151565188,0.0193103448275862,0.00307180832953986,0.0324770942100401,0.442112166834793,0.17261902557462,0.00229348917001761,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.44958594057,0.15805531142254
2.4253658460406,2.40411700840406,1.13356162831329,6.35874639483815,4.48540558187038,2.95571232673608,0.00126144352217861,0.0151832197180278,0.000562014680667864,0.0311874879489966,0.498840422537698,0.184973778099844,0.000369148476675709,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.460338666912,0.139403014435908
2.97011137561312,-0.620271772104076,2.28080010652425,5.78287270878431,4.72422109102963,2.53297184468624,0.00134367866110241,0.0173139752440194,0.00231352558138397,0.032256298651611,0.455752465454873,0.18347349124754,9.35990020471535e-05,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.463713797844,0.0764606787524116
2.93350609006214,0.502141254058992,1.72390216730769,5.88806780757597,4.72838964681645,2.27927269648436,0.000978336687240294,0.019273489569096,0.00161701461007461,0.0213363070807371,0.49081965921046,0.20205224949596,0.000513130479114012,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.469567666303,0.166540018206427
3.36449554390631,-2.27178287061123,1.11369547993801,5.77158838566785,4.87364858722415,2.11424225513676,0.00119729233087562,0.0198275862068965,0.00230381571579285,0.0298360673727734,0.450417778266954,0.213981481984942,0.00118865115270908,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.472146479364,0.0753704402604178
3.06924222103548,-0.0804118927609544,1.54446401512519,6.51776132326779,4.62035456327135,2.54740414229819,0.00179013879420468,0.0140846650259895,0.0011221841954268,0.0384424985469676,0.473084836440693,0.164779157726911,0.00158151326506755,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.47412327024,0.119617256744924
3.07390964966272,-0.992721553432858,1.55932861938229,5.85973815013235,4.65143538295116,2.25840642269422,0.00084850161565332,0.025,0.0025012249633421,0.0244715320317997,0.509746194732709,0.201727372549277,0.000871793623553261,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.480314183305,0.0987029167902238
2.67946870837046,-0.697122157543083,0.354315691063651,6.34266746208728,4.50194508755717,2.45564835155366,0.00132618481221452,0.0183618669643141,0.00168264124148494,0.0328644910450494,0.485850767986642,0.212492857219437,0.00124108351887922,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.480829205303,0.109889975271656
2.42969550864168,2.21957550655247,0.722613727960629,6.35780178981421,4.51458305384799,2.64551238630158,0.00112456013991419,0.0166563194397343,0.00259979468843939,0.0238765900564019,0.499433426803806,0.199919071484999,0.00064452738053164,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.483516423997,0.135196472142191
2.84088570945495,1.76146151482419,-0.33919216786675,6.82698813912174,4.74516182656856,2.82254427233071,0.00272888489929551,0.0131034482758621,0.000369710868448781,0.0486033975644907,0.468492018347434,0.12907658878793,0.00323694330006477,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.484064047671,0.189773629779045
3.59760521711422,-4.18607713992117,0.680757452770234,6.12696670688964,4.86776767579887,2.0992036850297,0.00143903991528547,0.0198275862068965,0.00185440062903568,0.0319508214585858,0.469992358302817,0.169166048667863,0.00128077256866141,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.490463194671,0.174811787393014
3.13189853295757,-0.930356705650817,0.649030311934058,6.4107858277369,4.54003985180477,2.41747912397035,0.00128125356149855,0.0177806806943632,0.0010620457379601,0.034295804838698,0.45093284476992,0.181703595361806,0.00159586670097453,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.492076634248,0.156115983833113
2.67449846967603,2.89786698514731,1.65489362829323,6.46929178180662,5.10089859536539,2.98796550720602,0.00243743640724293,0.0120729867439726,0.000592584184611583,0.0428030362878636,0.516966966212988,0.104387556938138,0.00192987354993459,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.492196754663,0.212604830202668
2.97595255821144,0.998480160146706,1.33298617200513,6.1787160134137,4.88961674343227,2.43654759336934,0.00134908984264877,0.0174370900423411,0.000238423583240922,0.0303035366439523,0.501088016652261,0.181049494924762,0.000224987660808448,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.503214025747,0.103949072290704
2.7081762190685,0.347205912669146,0.428909568843018,6.06235152488174,4.61153711804286,2.22737316447345,0.000848185454588947,0.023448275862069,0.00114508210966247,0.0243859126855149,0.490669310981884,0.237855760770725,0.00122449048436039,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.503630161049,0.166799798870311
3.78190037231255,-2.54148660593517,1.4213062043695,6.07940337384891,5.15345886068294,2.10381148122523,0.00147799264854699,0.0178056286276735,0.00185309747531988,0.0320101720773528,0.476909067279605,0.155073930654072,0.000564281322711234,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.508676758053,0.124237465178047
2.6616378304762,0.797748805413157,-0.00469968798370405,6.46129382300381,4.3919261785489,2.62374096739158,0.00109513199857849,0.0193103448275862,0.0011826595718798,0.0261446059751545,0.509177265361484,0.208642860587793,0.00066150504836915,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.509452381803,0.167982025347954
3.2050107836277,-0.179836501780484,0.338623942077593,6.45103022718428,5.03175994854658,2.39704344902585,0.00222586542630912,0.0133785770450352,0.000706046078205321,0.0435441470023524,0.492440197239056,0.142426853143663,0.00197916960267242,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.514629311472,0.254074085464488
2.82462167301131,0.129898476029509,1.64255282423781,5.71069845959887,4.7277839238439,2.23555580791783,0.00088541194773047,0.0218965517241379,0.00323286582030349,0.0204163554652063,0.482947210541565,0.215907670843315,0.000457172983259191,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.51564313248,0.0967556923305783
2.87146830232539,-1.24058817223326,1.03698897308657,5.77507838307472,4.56427178511492,2.17153392937236,0.000835049290302236,0.0229310344827586,0.0012928605342551,0.0216731256175491,0.525840192054815,0.249553128060543,0.000758292065173513,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.516166051358,0.155161541838845
3.00105624826911,-0.120252541960145,-0.0982551885140726,6.39616282665115,4.75447774110514,2.50201624295521,0.00177918646491904,0.0166732601253677,0.00115441154926879,0.0318602334190027,0.491422150225063,0.164545005691762,0.00113284575691462,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.519999737056,0.128859553093042
3.52453054279028,0.00427169704958246,1.71008565156069,6.32159753932224,5.00185556730528,2.2451167300345,0.00187638188883831,0.014312344122019,0.00150735399645447,0.0379649954479953,0.439321437615562,0.142723296100626,0.000837442386585843,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.521055101085,0.132880269262538
2.82015076639007,-0.43980547042381,0.286707371545034,6.18002774844051,4.4345197683183,2.28999367521457,0.000825794548883231,0.0244827586206897,0.00330085471076847,0.0249300447537916,0.453586297333512,0.244888866857992,0.00054198716001165,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.521489309557,0.11892806997863
2.99769803238173,1.55031365427244,0.35996748416708,6.80788859565999,4.73472520180217,2.70046144313238,0.00235087536755891,0.0119395871429787,0.000743955894779109,0.044591428643078,0.492477793352647,0.143521989762289,0.000863092011853707,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.524764112712,0.116437806264122
2.25214297267791,2.63336844722394,0.612155713389362,6.68909380589062,4.51542733354412,3.14888483754523,0.00185387770209323,0.0136346695676312,0.00142437655767629,0.0368107297686675,0.449910911842307,0.142638516960985,0.00136713508269383,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.541805006706,0.183256232044302
2.29648631792831,2.19972528351909,1.15177771875491,6.17870270536323,4.39142617292737,2.59189956227092,0.000772073140126492,0.0200597242064353,0.00268522440997938,0.0223230884889649,0.507812774022568,0.23366116287502,9.71864691229963e-05,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.54517248768,0.0807142683797453
3.46814402047501,-3.31416779250215,0.828708829882695,6.13488912527295,4.68661251107007,2.26255431557678,0.00107054842228447,0.023448275862069,0.00112188442046887,0.0238237343002432,0.526460528394196,0.182619751844618,0.0019352464829131,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.557118592853,0.15105515908594
2.80922109926921,2.0484696188696,1.48235525443619,6.41329658578348,4.71649004602911,3.00304740313114,0.0015552262682258,0.0136665456109332,0.00024789925354154,0.0385834113092898,0.481287267300594,0.147085073702041,0.000587791572084305,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.565957955206,0.137250315754339
4.16687576999415,-7.20767270847995,1.68496402392455,5.8928001846774,4.99010211295523,1.99346500762727,0.00128503401008728,0.0213793103448276,0.000981950508311914,0.0308200942355542,0.46834975844503,0.173824151620565,0.00163721511226269,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.568805611152,0.17964245932957
3.1438084147729,-1.14597331611005,1.73135723076301,6.10990110145325,4.95993872758564,2.4636498502917,0.00187044692072506,0.0162910936040232,0.00066177908930974,0.0329216203303332,0.470486542422376,0.140808741643101,0.00169643361962788,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.571788292302,0.193087419942839
2.88871618731818,0.77266606816789,0.480605912918172,6.81270485470236,4.68264676141156,3.09657703775579,0.00296196549265064,0.0110344827586207,0.000695561303945937,0.0542534314858088,0.456910673221695,0.128260554338332,0.00156456800645373,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.587390769999,0.208161271632222
3.27426020251574,0.426985230086766,2.25644774090426,6.27641865112531,5.13939064818977,2.89752300817333,0.00209382063115489,0.0135789328459027,0.000414546369058154,0.0354398647391135,0.520658039260601,0.104541582537052,0.00103902314123517,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.588568944028,0.127965803268509
2.86320972669174,0.162970677888111,0.841849112234745,6.36057915865573,4.41790602537492,2.28552673871303,0.000940517245124009,0.0213379095871993,0.00102989506699392,0.0241475921945889,0.497059408861976,0.222723706348589,0.000613128003650615,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.596066149774,0.138381478852882
3.2496803284374,-1.56629096951494,2.51832698770003,5.87922330628735,5.32020464302889,2.42344847662426,0.00205250792753369,0.0147467548806186,0.00132942335921216,0.0401296303618833,0.478667124041968,0.128189158281739,0.00029002243680218,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.599127317571,0.130443130693241
2.95888636673774,-0.765149500253679,0.73708805455189,6.26765064461613,4.72553707418847,2.536561759696,0.00160766864392927,0.0181707090974794,0.00252038697652546,0.0337281507749332,0.442100152337111,0.15185584799901,0.00354741073875959,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.604770968583,0.12546382643636
3.70269592891147,-2.3039128350336,1.4775647331323,6.39099685295579,4.6819818495898,2.57378539503342,0.00230137855625504,0.0132578252307678,0.00148322763570973,0.0449436143435079,0.420818143561316,0.149844032120653,0.000170506930853802,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.609792810348,0.103148923448242
2.6728821804941,2.41638459432541,0.509101665028288,6.66083987424969,4.8094116253279,3.03912624368435,0.00278009364441776,0.0120986883281002,0.00164951155623492,0.0508505607169302,0.482161239552552,0.116543089224873,0.00259875991736097,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.616151463557,0.103060069190244
4.32693845020334,-5.73617066782611,1.25913382020421,6.10135500395418,5.19573726578129,2.21581061869076,0.00234275813013959,0.0131034482758621,0.00163999675498876,0.040239873306858,0.476196154000034,0.144903153627057,0.00417450934112011,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.622949213924,0.128376019326368
3.78804470748374,-2.80005583483374,0.425933658439238,6.41335084879537,4.94653618864525,2.25749570388032,0.00170441423609343,0.0167241379310345,0.00216932640233617,0.0335537481182742,0.48565701567404,0.147572859269414,0.00206073353329537,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.62421465358,0.120662238355878
4.69513734534851,-7.66391469094753,1.60741819319428,5.94124083893357,5.20152154289744,1.87699617495187,0.00225021638892822,0.0151724137931034,0.00113961538779274,0.0429711459119453,0.451230545557135,0.143328325300643,0.00420469743044539,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.626216829552,0.12053356096745
3.77284440678512,-4.59711780778684,0.725354389776512,6.08528758600677,4.89026666241319,2.03650916710824,0.00144987803364739,0.0177586206896552,0.00119658739899374,0.0322240278565307,0.463293376421079,0.187033068169346,0.000380669298970034,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.633909940248,0.221439090174604
3.58081394363432,-4.45669929697542,0.392154386678412,6.48946885604164,4.60284397417809,2.41187822943425,0.00184550562210581,0.0151724137931035,0.00202281679438656,0.0365668203879036,0.442536002563923,0.166889243250114,0.00293809808167098,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.638801452972,0.122805977995504
2.60893285856946,0.597841704985658,0.275304035293169,6.27020028960994,4.4120888868382,2.47361572440289,0.00117931421031378,0.0187931034482759,0.00211294455395501,0.0250782098864289,0.481767267536785,0.215395598766181,0.00121955396386272,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.640222190051,0.0752281670931583
3.55106092930276,-4.40898935594013,1.23850018180369,5.91580853504573,4.8359111079869,2.20729621308569,0.0012703044320022,0.0213793103448276,0.00138331653060226,0.0311479541056591,0.466763768732066,0.172828602814332,0.000852551244326823,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.642372950789,0.207632523244381
3.54521905612965,-2.1731368187597,2.14748662283684,5.93804299335258,5.03500264125174,2.12835613078603,0.0013370489756277,0.0165454222586038,0.00187432835575736,0.0275875297579051,0.505995057356535,0.186204260413478,0.000551006981432629,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.644438088584,0.0834346713797576
4.20430161540483,-4.68398839272823,1.23429787358286,6.54540758044528,5.14821464027771,2.31261967095862,0.00267872434790722,0.0128898677295352,0.00111450751275584,0.0408095620630953,0.515167838165932,0.123432526820512,0.00152116623867375,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.644801329392,0.113094646839836
2.55320395580041,1.10526493824146,0.957267702144195,6.30075430387568,4.61885937883126,2.56957374813353,0.00129009834213943,0.0178536686917448,0.00211899173593687,0.0329630160765545,0.422335893405329,0.185473680998204,0.00162204804420256,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.655335509564,0.119982094438749
2.98023274199184,0.409860399077941,1.16997568871534,6.53719334028722,4.75603798719846,2.92444444714631,0.00198416938268731,0.013076238905036,0.00149281125748865,0.0319421755063928,0.498529314993719,0.133963893241625,0.00225025751192264,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.655337272001,0.101870440333044
3.15519056283426,-1.92056786743849,0.561852876312991,6.4229614282454,4.74253306276521,2.52362599445741,0.00181428375629697,0.0162068965517241,0.000558978595221014,0.039649675785959,0.49154149240863,0.159056028615182,0.00026153063379776,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.659813413525,0.13149096555039
3.73695603164612,-2.65330180922105,0.375254155099166,6.83454731883013,5.03999378706318,2.72563031233235,0.00370317311589296,0.011551724137931,0.0015474370282147,0.0568726192256086,0.426074504821316,0.0991515878021629,0.00777619139808003,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.660890930707,0.124101326533431
3.29714373582619,-0.72616615795778,-0.235782639990636,7.08519343160539,4.76358985551578,2.94714959795966,0.00306457895425861,0.0120689655172414,0.000959583424425189,0.0527200401221352,0.445593947266514,0.109500304230699,0.00617102731915213,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.661571261656,0.102082447574778
2.26900729864166,2.89284468203168,1.08359582146969,6.2510496772923,4.8426735247663,2.89269948019892,0.00174333192302415,0.0136391837558086,0.00204218212838223,0.035806288967267,0.488634406089483,0.154345266975247,0.000923388353290786,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.661999789128,0.0722310497736665
2.85228879370168,0.829936595194627,1.01869203495512,6.19289863308846,4.46777422679031,2.39632155820192,0.00139383878638772,0.0149950818790836,0.00247042710332115,0.035943155130621,0.458971187858863,0.233953056849732,0.00102572316785862,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.662626748846,0.127514050453895
2.23993706150792,2.3766579044369,1.16373650090508,6.08200133790187,4.4013742438137,2.53245743059148,0.000796702876599984,0.0191380233822731,0.00296112911823196,0.0250579672355849,0.485597467619082,0.23263455347639,0.000116503831607865,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.664675721344,0.106194500072086
2.36085261578866,1.88175900111421,1.96404553967592,5.84095900529085,4.50387343696741,2.45727060529223,0.000774813669498818,0.0187931034482759,0.000787266340247958,0.0207182378958146,0.525260503257813,0.244603713538745,0.000304899221727394,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.67622001544,0.113625873129056
3.50804130236776,-3.59132425785682,1.10426211483047,5.9388779155081,4.89589672128157,2.11207397612369,0.00131012479178089,0.0172413793103448,0.000884124035716071,0.0315183740364111,0.471348321394833,0.206970817737334,0.00224046936793424,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.677504075517,0.166921767364048
3.99185423079616,-6.49075770000464,1.92886255911715,5.72621990928416,4.8682299993278,1.90570615302245,0.00121220433969114,0.0203448275862069,0.00341049958238202,0.0278627773717489,0.467478161150912,0.207945972926452,0.000748925842630028,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.682133968245,0.103631906858923
2.5819480908552,0.429138199180677,1.2305906248703,5.67723432416768,4.54483875346256,2.14953472532159,0.000276930142107282,0.054244736161407,0.00429677434435018,0.0125571637097199,0.549456762294751,0.277287200611791,0.000129513521040518,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.693314868148,0.157384191686999
3.06212169813163,0.665192225088138,2.35175373805418,5.68361911635451,5.07900412080663,2.2695127650892,0.00103271884451555,0.0205788510659056,0.00220605038462708,0.0244502334880062,0.53136999273774,0.172622779779205,0.000363766747785623,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.694469488395,0.0960610942930225
2.59801419972388,1.87658201880309,0.729914986522631,6.14597690353182,4.76001811378168,2.52522939613818,0.00105067944756187,0.0213793103448276,0.00199816118096378,0.0289076031482869,0.48257519707452,0.17943312352923,0.000800604239683301,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.695836673361,0.11231226545958
3.25825507369866,-0.869043665997614,0.95312932300136,6.20755551108081,4.83746412023059,2.29266581550525,0.00138366436550721,0.0174272576862239,0.000824793364636101,0.0357380802578291,0.45700177019524,0.175082791066077,0.00285740460214024,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.700918191304,0.120083478146745
3.321673488446,-4.31546292267191,1.3535986139462,5.84160295772659,4.62818921706111,2.04833886600395,0.00093831862171143,0.0229310344827586,0.00337924023997527,0.0247540594237562,0.476861506830324,0.231375648032479,0.000857249232802363,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.704376887585,0.0977314637538794
2.64049387376848,0.275176144366418,-0.34849283220336,6.57297793515484,4.46892130271104,2.72839694345082,0.00184734634872987,0.0156896551724138,0.00168121447722918,0.0357148318554476,0.490155624803569,0.17696040128011,0.00209608788994125,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.706068059431,0.0951607329854433
2.17072846270765,1.75542639592179,0.614608058364089,6.47822474281938,4.19908159161867,2.90509987253202,0.00113230587910556,0.0170835750902451,0.00218297573213555,0.0259115361388351,0.481367910720445,0.20736543689954,0.000481235680839705,0.0166666666666667,4069,4565,4410,4616,4305,4032,-796.711869288185,0.0833309044352838
